sequence_id	cluster_id	start	end	average_p	max_p	type	alkaloid_probability	nrp_probability	polyketide_probability	ripp_probability	saccharide_probability	terpene_probability	proteins	domains
k141_153747	k141_153747_cluster_1	240	4136	0.9831084217971933	0.9938940346170294	Terpene	0.0077643850143851445	0.047187850071571	0.04853869817241896	0.06819934486213541	0.0	0.723719735254619	k141_153747_2;k141_153747_3;k141_153747_4;k141_153747_5	PF00430;PF00494;PF00890;PF01593;PF05834;PF13450
k141_159303	k141_159303_cluster_1	40	4599	0.944350439853208	0.9697666439490439	Terpene	0.02221944721944724	0.006431901431901532	0.007915417915417944	0.06502331002331008	0.0	0.7552347652347653	k141_159303_2;k141_159303_3;k141_159303_4;k141_159303_5;k141_159303_6;k141_159303_7	PF00293;PF00494;PF00890;PF01266;PF01593;PF03486;PF04116;PF12831;PF13450;PF13738;PF18916;PF18916
k141_1808	k141_1808_cluster_1	1	4195	0.9820815257053701	0.9953828845201218	Terpene	0.029111348696550632	0.06810548265088101	0.10820767522918817	0.06569121782966902	0.0	0.6539884782356724	k141_1808_1;k141_1808_2;k141_1808_3;k141_1808_4;k141_1808_5;k141_1808_6	PF00494;PF01593;PF07714;PF18916
k141_193279	k141_193279_cluster_1	3	1570	0.8265829775007719	0.8289404869720071	Polyketide	0.0016679536679536922	0.2533359073359074	0.6641776061776061	0.005861003861003855	0.0	0.03220849420849414	k141_193279_1;k141_193279_2;k141_193279_3	PF00109;PF00550;PF08541;PF08545
k141_200092	k141_200092_cluster_1	2	1922	0.9002210840627322	0.9135430428900879	Polyketide	0.13391591996680308	0.016924509698676204	0.5397166344585427	0.016472778365328233	0.0	0.07586922459604839	k141_200092_1;k141_200092_2;k141_200092_3	PF01266;PF01494;PF02797;PF04140;PF04191;PF08541
k141_213887	k141_213887_cluster_1	10115	14413	0.9597589990766838	0.9743122792542172	Terpene	0.027795800951883387	0.12004703679379047	0.12551750294362873	0.11451668741712528	0.0	0.5479076918932585	k141_213887_10;k141_213887_11;k141_213887_8;k141_213887_9	PF00330;PF00494;PF00694;PF04116;PF18916;PF18916
k141_22869	k141_22869_cluster_1	3	1943	0.989378623678332	0.9949618333236773	Unknown	0.015164505163557052	0.37892841608003347	0.41044842639980095	0.07992285686417333	0.010000000000000009	0.08632754996842085	k141_22869_1;k141_22869_2;k141_22869_3;k141_22869_4	PF00107;PF00196;PF00765;PF03472;PF13602
k141_229275	k141_229275_cluster_1	586	4817	0.9160439024073636	0.943402155788889	Terpene	0.05383056962004351	0.023182160171144384	0.02316902963169798	0.04369290985570062	0.0	0.7283934239809393	k141_229275_2;k141_229275_3;k141_229275_4;k141_229275_5;k141_229275_6;k141_229275_7	PF00293;PF00494;PF01040;PF01266;PF01593;PF13450;PF18916
k141_231491	k141_231491_cluster_1	6326	9471	0.9188348970821474	0.9521824858280474	Terpene	0.07383056962004342	0.010391462496725734	0.01037833195727944	0.05159988659988657	0.0	0.717230633283265	k141_231491_10;k141_231491_11;k141_231491_9	PF00293;PF00494;PF01266;PF01593;PF12831;PF13450
k141_233958	k141_233958_cluster_1	6355	43615	0.9791184503770326	0.9999999895289416	Polyketide	0.0	0.2566666666666666	0.9	0.020000000000000018	0.020000000000000018	0.010000000000000009	k141_233958_12;k141_233958_13;k141_233958_14;k141_233958_15;k141_233958_16;k141_233958_17;k141_233958_18	PF00005;PF00106;PF00106;PF00106;PF00108;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00664;PF00698;PF00698;PF00733;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF03060;PF03756;PF08242;PF08659;PF08659;PF08659;PF08659;PF13522;PF13537;PF13561;PF13561;PF13649;PF14765;PF14765;PF14765;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197
k141_238720	k141_238720_cluster_1	34995	40067	0.9261742760479544	0.9602260372449701	Polyketide	0.010000000000000009	0.10999999999999999	0.78	0.020000000000000018	0.020000000000000018	0.06499999999999995	k141_238720_33;k141_238720_34;k141_238720_35;k141_238720_36;k141_238720_37;k141_238720_38;k141_238720_39	PF00106;PF00109;PF00195;PF01648;PF02797;PF02801;PF07977;PF08241;PF08242;PF08392;PF08541;PF08545;PF08659;PF13489;PF13561;PF13649;PF13847
k141_249252	k141_249252_cluster_1	3	909	0.8833940505318081	0.8854857435126839	Polyketide	0.004676476709621125	0.22044329098541127	0.6817428633415412	0.017034839673746638	0.0	0.03526090898345102	k141_249252_1;k141_249252_2;k141_249252_3	PF00109;PF00550;PF08541
k141_253716	k141_253716_cluster_1	175	3594	0.9882878965518794	0.9958367270154667	Terpene	0.017476032377575446	0.1362785612848455	0.14406490456231114	0.07162710495547298	0.0	0.5936125666887531	k141_253716_2;k141_253716_3;k141_253716_4;k141_253716_5	PF00494;PF01070;PF05834
k141_266270	k141_266270_cluster_1	75	3155	0.9619807535797581	0.9934243549438032	Unknown	0.01427449578066331	0.058114933145673175	0.0615502074077553	0.04956655887563566	0.0	0.02360315741718788	k141_266270_1;k141_266270_2;k141_266270_3	PF00202;PF00474;PF06339
k141_282750	k141_282750_cluster_1	2	3137	0.9440279451574426	0.9778343937374726	Unknown	0.012621979453331877	0.11067699723466506	0.11026000599633379	0.2562031266042376	0.0	0.11123785783158469	k141_282750_1;k141_282750_2;k141_282750_3;k141_282750_4	PF00027;PF00225;PF04055
k141_283633	k141_283633_cluster_1	1	1172	0.8802047113713354	0.8880788555897575	Unknown	0.05327795259479062	0.23984672066543866	0.2683089445162117	0.21176951622182116	0.0	0.10512426098935956	k141_283633_1;k141_283633_2;k141_283633_3	PF01118;PF03147;PF17759;PF17759
k141_284711	k141_284711_cluster_1	19085	26491	0.9850826115101496	0.9899961630991468	Terpene	0.0	0.0	0.020000000000000018	0.0	0.010000000000000009	0.95	k141_284711_23;k141_284711_24;k141_284711_25;k141_284711_26;k141_284711_27;k141_284711_28;k141_284711_29;k141_284711_30	PF00348;PF00494;PF00725;PF01070;PF01070;PF01593;PF02737;PF05834;PF13450
k141_287457	k141_287457_cluster_1	2	1824	0.9649533026268525	0.9833993626257924	Unknown	0.04169539104321718	0.007870152761457194	0.4976090220655438	0.058134547591069285	0.0	0.22766320668494588	k141_287457_1;k141_287457_2;k141_287457_3	PF00195;PF00890;PF01266;PF01494;PF02797;PF03486;PF08392;PF08541;PF13450;PF13649;PF13847
k141_306326	k141_306326_cluster_1	1634	7248	0.9500104042537896	0.9800128735950302	Terpene	0.05157894736842106	0.0018421052631579782	0.051315789473684204	0.012368421052631695	0.030000000000000027	0.7713157894736842	k141_306326_3;k141_306326_4;k141_306326_5;k141_306326_6;k141_306326_7	PF00348;PF00494;PF00890;PF00891;PF01266;PF01593;PF13450;PF13489;PF16864
k141_307307	k141_307307_cluster_1	1	4441	0.9152363077664292	0.9797459459619713	Terpene	0.012622882855928719	0.13304471266105056	0.17486802786229172	0.07789528693931236	0.020000000000000018	0.5711030245357419	k141_307307_1;k141_307307_2;k141_307307_3;k141_307307_4;k141_307307_5	PF00494;PF01636;PF05834;PF05834
k141_314910	k141_314910_cluster_1	75033	79926	0.9403189159689379	0.9659650445591156	Terpene	0.019167422961805403	0.13493782131517307	0.13625179697131473	0.09028032497891192	0.0	0.6282605476394405	k141_314910_74;k141_314910_75;k141_314910_76;k141_314910_77;k141_314910_78	PF00494;PF01546;PF04116;PF05834;PF07687
k141_323714	k141_323714_cluster_1	1	2662	0.9929847376434716	0.996745990193951	Terpene	0.07999999999999996	0.040000000000000036	0.040000000000000036	0.020000000000000018	0.040000000000000036	0.56	k141_323714_1;k141_323714_2;k141_323714_3	PF00070;PF00494;PF01266;PF01494;PF01593;PF02585;PF12831;PF13450
k141_345513	k141_345513_cluster_1	44774	48728	0.880286030934866	0.905452620208831	Polyketide	0.0062813754628769924	0.10362432132555977	0.7379226971680533	0.016766415018156344	0.0	0.04868624727951376	k141_345513_34;k141_345513_35;k141_345513_36	PF00155;PF00195;PF00254;PF00254;PF00254;PF00254;PF02797;PF08392;PF08541
k141_362301	k141_362301_cluster_1	1	2370	0.8728331093876416	0.8772180516673995	Terpene	0.17418557316729943	0.010647700672053118	0.040188229802365694	0.07822338388033467	0.030000000000000027	0.59482172399827	k141_362301_1;k141_362301_2;k141_362301_3	PF00348;PF00891;PF01593;PF13450;PF16864
k141_38817	k141_38817_cluster_1	3	6120	0.9543665272947519	0.9853333642936415	Unknown	0.05226712854954174	0.2708128304355155	0.27749977077519605	0.20669797521807753	0.0	0.10970227439105062	k141_38817_1;k141_38817_2;k141_38817_3;k141_38817_4	PF00753;PF01026;PF07521;PF12706;PF13920
k141_56151	k141_56151_cluster_1	4511	8859	0.9279820273299758	0.9826599674247872	Terpene	0.01684262529432634	0.06612089145857836	0.034358181617338945	0.07032282521867972	0.0	0.6828398563197016	k141_56151_10;k141_56151_11;k141_56151_7;k141_56151_8;k141_56151_9	PF00140;PF00494;PF01593;PF04116;PF04539;PF04542;PF04545;PF13450;PF18916;PF18916
k141_57968	k141_57968_cluster_1	6064	12377	0.9129162429919965	0.9610873735938658	Unknown	0.05565211855689822	0.24359477534760388	0.2902831772525911	0.2176127466742972	0.0	0.10717908204638393	k141_57968_4;k141_57968_5;k141_57968_6;k141_57968_7	PF07282;PF07282;PF13639;PF13920
k141_60429	k141_60429_cluster_1	3	2058	0.861372911156802	0.8630928725541488	Unknown	0.05252451364475108	0.2374295803473242	0.2538590801503565	0.21161459639515234	0.050000000000000044	0.10492857964749958	k141_60429_1;k141_60429_2;k141_60429_3	PF01531;PF01755;PF02709
k141_70533	k141_70533_cluster_1	2	2803	0.9794665105017378	0.9865839621418853	Unknown	0.006583950778391134	0.058737994492719325	0.22042481567741534	0.11707111269804982	0.16000000000000003	0.0126727430577398	k141_70533_1;k141_70533_2;k141_70533_3	PF01370;PF04055;PF16363;PF19547
k141_84646	k141_84646_cluster_1	375	2848	0.9639860275720524	0.9918094869890279	Unknown	0.004494272132272714	0.01702565580311688	0.02851066055112228	0.01813542396968415	0.0	0.006777672940770807	k141_84646_2;k141_84646_3;k141_84646_4;k141_84646_5	PF00202;PF00474;PF00583;PF06339
k141_97483	k141_97483_cluster_1	1	4063	0.991005044467378	0.992191492657439	Unknown	0.08009223022133061	0.13789121446344	0.14563248884133662	0.1333507078365781	0.18999999999999995	0.2120984268987074	k141_97483_1;k141_97483_2;k141_97483_3	PF00078;PF00098;PF17917;PF17919
