sequence_id	cluster_id	start	end	average_p	max_p	type	alkaloid_probability	nrp_probability	polyketide_probability	ripp_probability	saccharide_probability	terpene_probability	proteins	domains
k141_126978	k141_126978_cluster_1	1800	8376	0.9706451773227428	0.9966890506677387	Unknown	0.021589686942036557	0.37831021123731057	0.4728965073108321	0.08814025556545968	0.0	0.2028087261219157	k141_126978_4;k141_126978_5;k141_126978_6;k141_126978_7;k141_126978_8	PF00027;PF00027;PF00254;PF00956;PF07714
k141_129244	k141_129244_cluster_1	3	2635	0.9699495196399465	0.9810912449964734	Terpene	0.06383056962004341	0.018023041444094168	0.01853622669412147	0.05896830765251826	0.0	0.6964411595990544	k141_129244_1;k141_129244_2;k141_129244_3	PF00494;PF00890;PF01266;PF01593;PF04545;PF07638;PF13450
k141_134821	k141_134821_cluster_1	332	4988	0.9331310642381547	0.9557588002512636	Terpene	0.05491165070112458	0.026425403414387594	0.026682543145211457	0.044773990936781694	0.0	0.7392042347917501	k141_134821_2;k141_134821_3;k141_134821_4;k141_134821_5;k141_134821_6;k141_134821_7	PF00494;PF00692;PF01040;PF01266;PF01593;PF13450;PF18916
k141_144040	k141_144040_cluster_1	1484	6327	0.8716628163735478	0.9277165336838966	Unknown	0.15690067907954497	0.16418993931854886	0.17364205733370452	0.17482879982765298	0.0	0.07189399771457816	k141_144040_3;k141_144040_4;k141_144040_5;k141_144040_6	PF00383;PF02784;PF04145;PF14437
k141_145088	k141_145088_cluster_1	1	6007	0.9849587165582262	0.9902426768658501	Unknown	0.05493365880457646	0.2460553016633934	0.27558929180367475	0.2170961058074241	0.0	0.11003105573059457	k141_145088_1;k141_145088_2;k141_145088_3;k141_145088_4;k141_145088_5	PF02416;PF08588;PF16760
k141_14864	k141_14864_cluster_1	922	4547	0.8880087447032194	0.9659403165322031	Unknown	0.11487762477207564	0.19273519590047172	0.1771117579978002	0.13031264549557575	0.14	0.08814556381774252	k141_14864_10;k141_14864_5;k141_14864_6;k141_14864_7;k141_14864_8;k141_14864_9	PF00793;PF01583;PF02348;PF12804;PF13238;PF13671;PF19547
k141_151438	k141_151438_cluster_1	35841	49162	0.8541977014539424	0.8658937899068989	Unknown	0.003829011266511362	0.04912568218350577	0.07830559739103737	0.15960274588067802	0.30000000000000004	0.0193073656275754	k141_151438_23;k141_151438_24;k141_151438_25;k141_151438_26;k141_151438_27;k141_151438_28;k141_151438_29;k141_151438_30;k141_151438_31;k141_151438_32;k141_151438_33;k141_151438_34;k141_151438_35;k141_151438_36	PF00483;PF02543;PF04055;PF04055;PF04055;PF12804;PF13353;PF13649;PF16861
k141_156411	k141_156411_cluster_1	220	3082	0.8414879184534172	0.8448995110563057	Unknown	0.0069319572333470525	0.26634672508610124	0.35727091356131924	0.030896054759025127	0.12	0.021366341557268798	k141_156411_2;k141_156411_3;k141_156411_4;k141_156411_5	PF00441;PF00550;PF00550;PF00725;PF02737;PF02770;PF02771;PF08028
k141_157736	k141_157736_cluster_1	2	1609	0.9289289633422909	0.9434346935108399	Unknown	0.005873186831360067	0.07005698061566334	0.1044360202969381	0.0447760344714474	0.030000000000000027	0.4744885093780151	k141_157736_1;k141_157736_2;k141_157736_3	PF00494;PF07690;PF08502
k141_159018	k141_159018_cluster_1	23	2168	0.9546785829376985	0.9606399885027501	Polyketide	0.05183845892505645	0.05154792392923324	0.5854393027437111	0.039042267033031264	0.0	0.07401149639010596	k141_159018_1;k141_159018_2;k141_159018_3	PF01494;PF02797;PF04140;PF08541
k141_16078	k141_16078_cluster_1	919	7424	0.8260554826333006	0.8533361963889824	Unknown	0.033008809576391185	0.13507140921686545	0.3312417348170257	0.12260146414051709	0.0	0.05980573012701518	k141_16078_2;k141_16078_3;k141_16078_4;k141_16078_5;k141_16078_6	PF00583;PF02544;PF03134
k141_161334	k141_161334_cluster_1	3	1165	0.9750269736216369	0.9761081022876258	Unknown	0.0	0.0	0.26471705092293374	0.0	0.12306646131646148	0.49626691282573643	k141_161334_1;k141_161334_2;k141_161334_3	PF00067;PF00067;PF00067
k141_162915	k141_162915_cluster_1	5780	9869	0.8738294009176109	0.8867170336632504	Terpene	0.012622882855928719	0.12304471266105055	0.17486802786229172	0.07789528693931236	0.020000000000000018	0.5711030245357419	k141_162915_10;k141_162915_11;k141_162915_12;k141_162915_8;k141_162915_9	PF00494;PF01636;PF05834
k141_172395	k141_172395_cluster_1	1	3487	0.9636291755743684	0.9824216505970722	Unknown	0.021529019860169196	0.1323641660483409	0.310701058512716	0.25036143247438536	0.06999999999999995	0.04386954673524035	k141_172395_1;k141_172395_2;k141_172395_3;k141_172395_4;k141_172395_5	PF01370;PF05114;PF13577
k141_172667	k141_172667_cluster_1	214	11273	0.9739811944047168	0.9999368414515057	Unknown	0.01942065322108466	0.05348216640759729	0.06328878628037715	0.21067850254408738	0.0	0.018997768023731876	k141_172667_10;k141_172667_11;k141_172667_2;k141_172667_3;k141_172667_4;k141_172667_5;k141_172667_6;k141_172667_7;k141_172667_8;k141_172667_9	PF02310;PF04055;PF04055;PF04055;PF19547;PF19547
k141_174894	k141_174894_cluster_1	856	16632	0.9840363740333778	0.9971668724690436	Unknown	0.01193088172470913	0.08840747954182415	0.09282634459731309	0.07186603182225482	0.010000000000000009	0.10463369821981472	k141_174894_10;k141_174894_11;k141_174894_12;k141_174894_13;k141_174894_14;k141_174894_15;k141_174894_3;k141_174894_4;k141_174894_5;k141_174894_6;k141_174894_7;k141_174894_8;k141_174894_9	PF00083;PF00098;PF00170;PF00293;PF00650;PF01336;PF07690;PF07690;PF07716;PF09335
k141_175352	k141_175352_cluster_1	757	26859	0.893817915901739	0.9352873064450951	Unknown	0.02816984462228178	0.4333077626024955	0.09951771139577048	0.045735988978429565	0.050000000000000044	0.04242315114400741	k141_175352_10;k141_175352_11;k141_175352_12;k141_175352_13;k141_175352_14;k141_175352_15;k141_175352_16;k141_175352_17;k141_175352_2;k141_175352_3;k141_175352_4;k141_175352_5;k141_175352_6;k141_175352_7;k141_175352_8;k141_175352_9	PF00111;PF00501;PF00702;PF06658
k141_184503	k141_184503_cluster_1	1	4433	0.8959014407867242	0.9457383805651414	Unknown	0.025326088130624202	0.18536302747783606	0.3707703046575851	0.10700844537612453	0.0	0.12074074789928557	k141_184503_1;k141_184503_2;k141_184503_3;k141_184503_4;k141_184503_5	PF00195;PF00288;PF00288;PF00368;PF01070;PF01070;PF01154;PF08540;PF08540
k141_189065	k141_189065_cluster_1	3	2687	0.9639624603498383	0.9918104319134007	Unknown	0.004494272132272714	0.01702565580311688	0.02851066055112228	0.01813542396968415	0.0	0.006777672940770807	k141_189065_1;k141_189065_2;k141_189065_3;k141_189065_4	PF00202;PF00474;PF00583;PF06339
k141_19295	k141_19295_cluster_1	3	3231	0.9541681827849874	0.9839134086227493	Terpene	0.021502854984737474	0.1546803479326997	0.15661932358884145	0.08969141220249899	0.0	0.6038361516525446	k141_19295_1;k141_19295_2;k141_19295_3;k141_19295_4	PF00365;PF00494;PF05834
k141_192954	k141_192954_cluster_1	1	4925	0.8093348533943976	0.8137543405672856	Unknown	0.07099999999999995	0.352	0.08594871794871795	0.132	0.021538461538461617	0.03484615384615386	k141_192954_1;k141_192954_2;k141_192954_3;k141_192954_4;k141_192954_5	PF00067;PF00501;PF04055;PF04055
k141_193787	k141_193787_cluster_1	3173	13899	0.9680447847083454	0.9919880801115185	Unknown	0.018425788009274413	0.1448230716930804	0.14462969156586014	0.18391397723293035	0.0	0.01709482668310558	k141_193787_10;k141_193787_11;k141_193787_12;k141_193787_13;k141_193787_14;k141_193787_5;k141_193787_6;k141_193787_7;k141_193787_8;k141_193787_9	PF00149;PF02310;PF04055;PF04055;PF04055;PF19547
k141_201301	k141_201301_cluster_1	10188	34890	0.9717700175961872	0.981395811783529	Unknown	0.024016557547487882	0.040513234798246645	0.022140538945712107	0.17059844610542885	0.0	0.00635133331460036	k141_201301_13;k141_201301_14;k141_201301_15;k141_201301_16;k141_201301_17;k141_201301_18;k141_201301_19;k141_201301_20;k141_201301_21;k141_201301_22;k141_201301_23;k141_201301_24;k141_201301_25;k141_201301_26;k141_201301_27;k141_201301_28;k141_201301_29;k141_201301_30;k141_201301_31;k141_201301_32;k141_201301_33;k141_201301_34;k141_201301_35;k141_201301_36;k141_201301_37;k141_201301_38	PF00733;PF02310;PF02310;PF02668;PF04055;PF04055;PF04055;PF04055;PF04055;PF04055;PF04055;PF04055;PF04055;PF04055;PF04055;PF05118;PF05118;PF13353
k141_205029	k141_205029_cluster_1	225	4917	0.8485121478232338	0.8582933020869341	Unknown	0.020000000000000018	0.06000000000000005	0.39	0.010000000000000009	0.41000000000000003	0.0	k141_205029_1;k141_205029_2;k141_205029_3;k141_205029_4	PF00106;PF01073;PF01370;PF02719;PF04321;PF05686;PF07993;PF08659;PF12697;PF13460;PF16363
k141_206183	k141_206183_cluster_1	4665	7706	0.8612526142847572	0.8945512175822717	Terpene	0.020933748134973507	0.0857444760922984	0.0872653669858906	0.048775318231748965	0.0	0.7720644483856439	k141_206183_7;k141_206183_8;k141_206183_9	PF00494;PF01593;PF05834
k141_211808	k141_211808_cluster_1	28	15363	0.9263632975205371	0.937323856863217	Unknown	0.040000000000000036	0.09999999999999998	0.06000000000000005	0.10999999999999999	0.030000000000000027	0.050000000000000044	k141_211808_1;k141_211808_10;k141_211808_11;k141_211808_12;k141_211808_13;k141_211808_14;k141_211808_15;k141_211808_16;k141_211808_17;k141_211808_18;k141_211808_19;k141_211808_2;k141_211808_3;k141_211808_4;k141_211808_5;k141_211808_6;k141_211808_7;k141_211808_8;k141_211808_9	PF00132;PF00501;PF00891;PF02668;PF04055;PF04055;PF04055;PF04055;PF04055;PF05175;PF05175;PF08241;PF08241;PF08242;PF08242;PF13489;PF13489;PF13649;PF13649;PF13847;PF13847;PF14602
k141_214621	k141_214621_cluster_1	2	1733	0.9499013139116074	0.9508327154254971	Terpene	0.01947992296180545	0.1380628213151731	0.14000179697131476	0.08246782497891192	0.0	0.6298230476394406	k141_214621_1;k141_214621_2;k141_214621_3	PF00494;PF04116;PF05834
k141_232046	k141_232046_cluster_1	1433	4654	0.988609227583062	0.9932004012688145	Terpene	0.021578947368421142	0.0018421052631579782	0.0013157894736842701	0.022368421052631593	0.0	0.9213157894736842	k141_232046_3;k141_232046_4;k141_232046_5	PF00348;PF00494;PF01593;PF13450
k141_234678	k141_234678_cluster_1	2	2829	0.942035226408767	0.9636304998179723	Terpene	0.020774771960593075	0.09372780953326976	0.09358357921809524	0.07208031856242303	0.0	0.6982414995010775	k141_234678_1;k141_234678_2;k141_234678_3;k141_234678_4	PF00494;PF01593;PF03144
k141_239606	k141_239606_cluster_1	2	7717	0.9804596282964476	0.9811577096275084	RiPP	0.004837564679349704	0.1982984966972532	0.09853355020918286	0.7628866459016825	0.0	0.008500719619336738	k141_239606_1;k141_239606_2;k141_239606_3;k141_239606_4;k141_239606_5	PF00005;PF00005;PF00153;PF00153;PF00153;PF00632;PF12848
k141_24404	k141_24404_cluster_1	3	9758	0.987406146189369	0.9903000575652217	Unknown	0.0018996609850268076	0.008216404557867873	0.4094712308126942	0.0038598267256803043	0.0	0.1321261418212637	k141_24404_1;k141_24404_10;k141_24404_2;k141_24404_3;k141_24404_4;k141_24404_5;k141_24404_6;k141_24404_7;k141_24404_8;k141_24404_9	PF00106;PF00153;PF00170;PF07716;PF08659;PF13561
k141_245437	k141_245437_cluster_1	2	1406	0.8532697828641169	0.8547377137249788	Unknown	0.0615725569351554	0.22532076498028009	0.24219372783737814	0.2009673459194391	0.0	0.09946968766770425	k141_245437_1;k141_245437_2;k141_245437_3	PF04820;PF04820;PF04820
k141_249086	k141_249086_cluster_1	3	1541	0.9115790700885799	0.9124488428184447	Unknown	0.034670005273365945	0.3574997980313873	0.37474373562344554	0.13338879026051875	0.0	0.1470242319934889	k141_249086_1;k141_249086_2;k141_249086_3	PF00732;PF05834;PF08669;PF12802
k141_25820	k141_25820_cluster_1	1	4017	0.8544020067717768	0.8584924443036159	Unknown	0.0707692307692308	0.2530769230769231	0.3338461538461539	0.07153846153846155	0.020000000000000018	0.20192307692307698	k141_25820_1;k141_25820_2;k141_25820_3;k141_25820_4;k141_25820_5	PF00106;PF00501;PF00501;PF02668;PF08659;PF12680;PF13561;PF13577
k141_264215	k141_264215_cluster_1	3071	9309	0.941495341056965	0.9478499275662059	Unknown	0.20288112771844435	0.0857579389691776	0.08820491232832428	0.08314497776365026	0.0	0.3035145775577328	k141_264215_4;k141_264215_5;k141_264215_6;k141_264215_7;k141_264215_8	PF00650;PF01266;PF01593;PF13450;PF13454;PF13606
k141_273924	k141_273924_cluster_1	976	4409	0.991076705102383	0.9952608843413917	Terpene	0.022778635778635814	0.03071733860105952	0.029763670647391494	0.03682532698811769	0.0	0.8442914908263746	k141_273924_5;k141_273924_6;k141_273924_7	PF00494;PF01593;PF05834;PF13450
k141_281792	k141_281792_cluster_1	2263	8844	0.9816003234839058	0.9921963284641844	Unknown	0.023333333333333317	0.040000000000000036	0.13	0.050000000000000044	0.030000000000000027	0.29000000000000004	k141_281792_3;k141_281792_4;k141_281792_5;k141_281792_6;k141_281792_7;k141_281792_8	PF00132;PF00254;PF01209;PF02353;PF03141;PF08241;PF08242;PF08588;PF13489;PF13649;PF13847
k141_284022	k141_284022_cluster_1	8420	13356	0.9261428385163437	0.9749405543366021	Unknown	0.032626703785679556	0.053316463826275085	0.38984128210223434	0.05298903568231783	0.010000000000000009	0.2848598555947254	k141_284022_10;k141_284022_11;k141_284022_12;k141_284022_13;k141_284022_14;k141_284022_15	PF00106;PF02390;PF07985;PF13561
k141_287089	k141_287089_cluster_1	3	6718	0.9638004786853641	0.9821692255328012	Unknown	0.056503511745752744	0.24610932979638578	0.26405092863231916	0.21744696897877958	0.0	0.1282850518942774	k141_287089_1;k141_287089_2;k141_287089_3;k141_287089_4	PF00170;PF01399;PF01603
k141_289587	k141_289587_cluster_1	1	3389	0.8327898738023709	0.8347335726272062	Terpene	0.06491165070112459	0.026425403414387594	0.026682543145211457	0.034773990936781685	0.0	0.7592042347917501	k141_289587_1;k141_289587_2;k141_289587_3;k141_289587_4;k141_289587_5	PF00494;PF01040;PF01266;PF01593;PF13450;PF18916
k141_291755	k141_291755_cluster_1	956	13806	0.8997082037525682	0.9085978268837905	Unknown	0.042004356550496835	0.19905626360676398	0.2118926745852623	0.17456607678707936	0.0	0.1064395361470748	k141_291755_2;k141_291755_3;k141_291755_4;k141_291755_5;k141_291755_6;k141_291755_7;k141_291755_8;k141_291755_9	PF00153;PF00153;PF00487;PF04389;PF13639
k141_300083	k141_300083_cluster_1	3	2484	0.8344949628889682	0.8371915274911969	Polyketide	0.010000000000000009	0.17000000000000004	0.6599999999999999	0.020000000000000018	0.030000000000000027	0.030000000000000027	k141_300083_1;k141_300083_2;k141_300083_3;k141_300083_4	PF00106;PF00109;PF00550;PF00698;PF01370;PF08659;PF13460;PF13561
k141_302826	k141_302826_cluster_1	111	2494	0.9071652652319815	0.9308803467372976	Terpene	0.0	0.0	0.13664734285322566	0.0	0.05595584970584966	0.6822414938003174	k141_302826_2;k141_302826_3;k141_302826_4;k141_302826_5;k141_302826_6	PF00067;PF00067;PF00067;PF02683
k141_312159	k141_312159_cluster_1	9975	14808	0.8474375368813907	0.8513888148156186	Terpene	0.05225162225162239	0.01897163385535483	0.020011134894855953	0.03869290985570051	0.0	0.6962881608230445	k141_312159_11;k141_312159_12;k141_312159_13;k141_312159_14;k141_312159_15;k141_312159_16	PF00155;PF00494;PF01040;PF01266;PF01593;PF13450;PF18916
k141_31405	k141_31405_cluster_1	288	9167	0.9827213009373094	0.9999822918102357	Unknown	0.017478101162075044	0.11938842622194756	0.2643728125881136	0.070244340889701	0.25	0.037040877511959724	k141_31405_2;k141_31405_3;k141_31405_4;k141_31405_5;k141_31405_6;k141_31405_7	PF00225;PF01370;PF01370;PF02784;PF13343;PF13416;PF13639;PF13920;PF16363;PF16796
k141_314996	k141_314996_cluster_1	2	1967	0.8580528755850195	0.8598064334163761	Unknown	0.0033218597121037474	0.10823487321658065	0.3277668588964321	0.014773420771896362	0.27	0.05870164423213198	k141_314996_1;k141_314996_2;k141_314996_3	PF00732;PF01073;PF01370;PF02544;PF05834;PF07993;PF13460;PF16363
k141_317670	k141_317670_cluster_1	1	4337	0.8771005654356308	0.8822455198547534	Terpene	0.05157894736842106	0.011842105263157987	0.011315789473684279	0.012368421052631695	0.0	0.8913157894736842	k141_317670_1;k141_317670_2;k141_317670_3;k141_317670_4;k141_317670_5	PF00348;PF00494;PF01266;PF01593;PF13450
k141_320498	k141_320498_cluster_1	668	6910	0.9687462708714576	0.9791356356583679	Unknown	0.036280057155737344	0.2597318647947078	0.3847276139840129	0.14294649500568057	0.0	0.16098399423689225	k141_320498_2;k141_320498_3;k141_320498_4	PF00225;PF00248;PF07714;PF16796
k141_321766	k141_321766_cluster_1	2104	8323	0.9476398345450863	0.9637145391396233	Terpene	0.022324799493178893	0.1015797291796775	0.10436819677251719	0.11075447971767094	0.07999999999999996	0.5319449495629959	k141_321766_3;k141_321766_4;k141_321766_5	PF00494;PF01764;PF02151;PF13424;PF13424
k141_32472	k141_32472_cluster_1	314	6746	0.9864367903611929	0.9944936601376536	Terpene	0.04157894736842105	0.0018421052631579782	0.0013157894736842701	0.0023684210526316862	0.0	0.9013157894736842	k141_32472_1;k141_32472_2;k141_32472_3;k141_32472_4;k141_32472_5;k141_32472_6	PF00348;PF00494;PF00890;PF01266;PF01266;PF01593;PF01593;PF12831;PF13450;PF13450
k141_37467	k141_37467_cluster_1	1643	5821	0.904145530289632	0.9063814952715445	Unknown	0.07079591954591957	0.060608650415715615	0.2900098046538262	0.042911292642271004	0.020280885780885827	0.2955704603041559	k141_37467_4;k141_37467_5;k141_37467_6;k141_37467_7;k141_37467_8	PF00067;PF00098;PF00106
k141_40674	k141_40674_cluster_1	2386	5792	0.9142196118113157	0.9251451265911376	Unknown	0.05111797184183042	0.23012447471594244	0.25617660568446676	0.20346203604164093	0.030000000000000027	0.17083913476821322	k141_40674_3;k141_40674_4;k141_40674_5;k141_40674_6	PF00153;PF00153;PF01040;PF12861;PF13639;PF14634
k141_42996	k141_42996_cluster_1	1802	11521	0.9173311486454826	0.9942518110517818	Unknown	0.031228750923872894	0.04552845528455296	0.11879342202512932	0.1086511456023651	0.020000000000000018	0.06623614190687366	k141_42996_2;k141_42996_3;k141_42996_4;k141_42996_5;k141_42996_6;k141_42996_7;k141_42996_8	PF00004;PF00650;PF00939;PF01209;PF03188;PF03600;PF03765;PF08241;PF08242;PF13489;PF13649;PF13847
k141_51427	k141_51427_cluster_1	3	1502	0.8761195324633807	0.8764427271178676	Unknown	0.12444344030741883	0.27346925957532264	0.2841258469101732	0.08946454528937475	0.0	0.1775587632094946	k141_51427_1;k141_51427_2;k141_51427_3	PF00732;PF01266;PF05834;PF08669;PF12802
k141_54625	k141_54625_cluster_1	730	4208	0.967044488947542	0.9845670403813506	Unknown	0.010149695216749799	0.09700515825768141	0.1371978962491356	0.16173763184379453	0.06999999999999995	0.018495357468312545	k141_54625_2;k141_54625_3;k141_54625_4;k141_54625_5	PF01370;PF02310;PF04055;PF19547
k141_69150	k141_69150_cluster_1	5104	12202	0.948669985885613	0.9835854130359772	Terpene	0.061578947368421066	0.0018421052631579782	0.0313157894736843	0.0023684210526316862	0.030000000000000027	0.8013157894736842	k141_69150_10;k141_69150_11;k141_69150_5;k141_69150_6;k141_69150_7;k141_69150_8;k141_69150_9	PF00348;PF00494;PF00890;PF00891;PF01266;PF01593;PF01593;PF13450;PF16864
k141_7970	k141_7970_cluster_1	1076	5046	0.9385582019862488	0.9764895706631269	Unknown	0.03092699139457311	0.13768959103504708	0.31341749239278316	0.11721055504960787	0.0	0.055614821036106155	k141_7970_3;k141_7970_4;k141_7970_5;k141_7970_6;k141_7970_7;k141_7970_8	PF00583;PF05118;PF19547
k141_80874	k141_80874_cluster_1	170	1601	0.996015807030569	0.99727715851463	Unknown	0.03130046539204745	0.4311644732391132	0.3208939396080477	0.22429960972104568	0.0	0.05631804560911291	k141_80874_2;k141_80874_3;k141_80874_4	PF00196;PF00765;PF03472;PF03472
k141_80985	k141_80985_cluster_1	822	4765	0.9532182627747496	0.9674284106500431	Unknown	0.012802547620090698	0.0605522752277724	0.06639170916875059	0.44238420309118687	0.0	0.0487149992634045	k141_80985_2;k141_80985_3;k141_80985_4;k141_80985_5	PF00487;PF04055;PF13353;PF13394;PF19547
k141_82809	k141_82809_cluster_1	1351	8536	0.8854870155923721	0.9096602738720418	Unknown	0.0204878048780488	0.33365853658536593	0.12365853658536574	0.112439024390244	0.030000000000000027	0.04073170731707321	k141_82809_10;k141_82809_11;k141_82809_12;k141_82809_4;k141_82809_5;k141_82809_6;k141_82809_7;k141_82809_8;k141_82809_9	PF00067;PF00501;PF04055;PF04820;PF04820;PF05118;PF08242
k141_83649	k141_83649_cluster_1	2	3395	0.9667360449648218	0.980800636658583	Polyketide	0.010000000000000009	0.010000000000000009	0.88	0.0	0.0	0.06000000000000005	k141_83649_1;k141_83649_2;k141_83649_3;k141_83649_4	PF00106;PF00109;PF00195;PF02797;PF02801;PF07977;PF08392;PF08541;PF08545;PF08659;PF13561
k141_84719	k141_84719_cluster_1	1559	4276	0.9943486362990989	0.9998567209891528	Unknown	0.040821283647100026	0.20929012840703354	0.4215864282663363	0.15317201387901802	0.0	0.07499453547927848	k141_84719_2;k141_84719_3;k141_84719_4	PF06544;PF06544;PF07714
k141_88566	k141_88566_cluster_1	447	3943	0.9030147993651144	0.9073504490887201	Unknown	0.07371317813120526	0.04647678205285399	0.21455755059915171	0.02628986277294687	0.015280885780885822	0.1834382001096203	k141_88566_2;k141_88566_3;k141_88566_4;k141_88566_5	PF00067;PF00067;PF01037;PF03992;PF12802;PF13404;PF13412
k141_88771	k141_88771_cluster_1	1	7092	0.8799757256969754	0.8829032005737628	Unknown	0.02215344376634687	0.36539668700959016	0.11555361813426313	0.08328683522231894	0.040000000000000036	0.022371403661726297	k141_88771_1;k141_88771_2;k141_88771_3;k141_88771_4;k141_88771_5;k141_88771_6	PF00501;PF00501;PF02668;PF13193;PF13577
k141_92677	k141_92677_cluster_1	11272	15850	0.9570615783928477	0.9809590165523873	Terpene	0.05310876510876528	0.0430543406222722	0.03413895444372794	0.024753060231640367	0.0	0.777934777364398	k141_92677_19;k141_92677_20;k141_92677_21;k141_92677_22;k141_92677_23	PF00494;PF01070;PF01266;PF01593;PF05834;PF13450
